index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,genre_split,country
5192,tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7532.0,crime,US
5192,tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7532.0,documentation,US
5192,tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,"['crime', 'documentation', 'sport']",['US'],,tt15085802,7.5,7532.0,sport,US
5194,tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",,tt16301388,6.3,14315.0,comedy,GB
5194,tm1134006,Death to 2021,MOVIE,2021,,60,['comedy'],"['GB', 'US']",,tt16301388,6.3,14315.0,comedy,US
5196,tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,60,"['comedy', 'documentation']",[],,tt18314220,6.1,374.0,comedy,
5196,tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,60,"['comedy', 'documentation']",[],,tt18314220,6.1,374.0,documentation,
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,fantasy,CA
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,fantasy,GB
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,animation,CA
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,animation,GB
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,comedy,CA
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,comedy,GB
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,drama,CA
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,drama,GB
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,family,CA
5197,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,"['fantasy', 'animation', 'comedy', 'drama', 'family']","['CA', 'GB']",,tt15777864,7.7,2146.0,family,GB
5199,tm1162608,40 Years Young,MOVIE,2022,,81,['comedy'],['MX'],,tt16969906,4.2,215.0,comedy,MX
5200,tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],,tt14637290,4.6,3900.0,scifi,DE
5200,tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],,tt14637290,4.6,3900.0,thriller,DE
5200,tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],,tt14637290,4.6,3900.0,drama,DE
5200,tm1120902,The Privilege,MOVIE,2022,,107,"['scifi', 'thriller', 'drama', 'horror']",['DE'],,tt14637290,4.6,3900.0,horror,DE
5201,tm1093287,The River Runner,MOVIE,2021,,86,"['documentation', 'action']",[],,tt15293256,6.9,1572.0,documentation,
5201,tm1093287,The River Runner,MOVIE,2021,,86,"['documentation', 'action']",[],,tt15293256,6.9,1572.0,action,
5202,tm1144897,My Father's Violin,MOVIE,2022,,112,['drama'],['TR'],,tt14369276,6.4,3049.0,drama,TR
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,comedy,US
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,comedy,CA
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,comedy,CN
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,family,US
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,family,CA
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,family,CN
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,animation,US
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,animation,CA
5203,tm863919,Extinct,MOVIE,2021,,85,"['comedy', 'family', 'animation']","['US', 'CA', 'CN']",,tt8241000,5.4,2393.0,animation,CN
5204,tm1087932,Prey,MOVIE,2021,,87,"['drama', 'thriller']",['DE'],,tt15198608,4.3,7084.0,drama,DE
5204,tm1087932,Prey,MOVIE,2021,,87,"['drama', 'thriller']",['DE'],,tt15198608,4.3,7084.0,thriller,DE
5206,tm1084966,Django & Django,MOVIE,2021,,80,['documentation'],[],,tt15119170,6.9,873.0,documentation,
5207,tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,96,"['crime', 'documentation']",['DE'],,tt15036416,7.3,4529.0,crime,DE
5207,tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,96,"['crime', 'documentation']",['DE'],,tt15036416,7.3,4529.0,documentation,DE
5211,tm1106212,Photocopier,MOVIE,2021,,130,"['drama', 'thriller', 'crime']",['ID'],,tt13729220,6.8,2815.0,drama,ID
5211,tm1106212,Photocopier,MOVIE,2021,,130,"['drama', 'thriller', 'crime']",['ID'],,tt13729220,6.8,2815.0,thriller,ID
5211,tm1106212,Photocopier,MOVIE,2021,,130,"['drama', 'thriller', 'crime']",['ID'],,tt13729220,6.8,2815.0,crime,ID
5216,tm888243,Pray Away,MOVIE,2021,PG-13,101,['documentation'],['US'],,tt11224358,6.5,2714.0,documentation,US
5219,tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,"['crime', 'drama']",['FI'],,tt15393650,6.2,2074.0,crime,FI
5219,tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,"['crime', 'drama']",['FI'],,tt15393650,6.2,2074.0,drama,FI
5224,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],,tt10187208,6.7,20838.0,family,GB
5224,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],,tt10187208,6.7,20838.0,fantasy,GB
5224,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,"['family', 'fantasy', 'drama']",['GB'],,tt10187208,6.7,20838.0,drama,GB
5225,tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],,tt16085592,4.7,3916.0,romance,US
5225,tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],,tt16085592,4.7,3916.0,comedy,US
5225,tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],,tt16085592,4.7,3916.0,drama,US
5225,tm1150256,Tall Girl 2,MOVIE,2022,,97,"['romance', 'comedy', 'drama', 'family']",['US'],,tt16085592,4.7,3916.0,family,US
5226,tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0,fantasy,US
5226,tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0,drama,US
5226,tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0,romance,US
5226,tm1087956,Afterlife of the Party,MOVIE,2021,,109,"['fantasy', 'drama', 'romance', 'comedy']",['US'],,tt11742798,5.7,8223.0,comedy,US
5236,tm984204,The Seventh Day,MOVIE,2021,R,87,['horror'],['US'],,tt11263022,4.5,4248.0,horror,US
5238,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0,scifi,US
5238,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0,comedy,US
5238,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0,fantasy,US
5238,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,"['scifi', 'comedy', 'fantasy', 'action']",['US'],,tt10121392,4.4,40788.0,action,US
5239,tm1127479,Cobalt Blue,MOVIE,2022,,112,"['drama', 'romance']",['IN'],,tt15314640,6.7,952.0,drama,IN
5239,tm1127479,Cobalt Blue,MOVIE,2022,,112,"['drama', 'romance']",['IN'],,tt15314640,6.7,952.0,romance,IN
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,romance,US
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,romance,GB
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,comedy,US
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,comedy,GB
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,drama,US
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,drama,GB
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,family,US
5247,tm1003725,A Castle for Christmas,MOVIE,2021,,98,"['romance', 'comedy', 'drama', 'family']","['US', 'GB']",,tt13070602,5.5,11727.0,family,GB
5248,tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0,scifi,US
5248,tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0,thriller,US
5248,tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0,action,US
5248,tm983270,Outside the Wire,MOVIE,2021,R,116,"['scifi', 'thriller', 'action', 'fantasy']",['US'],,tt10451914,5.4,41562.0,fantasy,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,animation,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,action,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,thriller,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,fantasy,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,drama,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,family,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,music,US
5249,tm319224,The Loud House Movie,MOVIE,2021,G,83,"['animation', 'action', 'thriller', 'fantasy', 'drama', 'family', 'music', 'comedy']",['US'],,tt6714432,6.2,1893.0,comedy,US
5256,tm1166015,The Invisible Thread,MOVIE,2022,,109,"['drama', 'comedy', 'family']",['IT'],,tt14540892,6.6,1432.0,drama,IT
5256,tm1166015,The Invisible Thread,MOVIE,2022,,109,"['drama', 'comedy', 'family']",['IT'],,tt14540892,6.6,1432.0,comedy,IT
5256,tm1166015,The Invisible Thread,MOVIE,2022,,109,"['drama', 'comedy', 'family']",['IT'],,tt14540892,6.6,1432.0,family,IT
5259,tm1096769,Lead Me Home,MOVIE,2021,,40,['documentation'],['US'],,tt15339848,7.1,,documentation,US
5263,tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,"['comedy', 'animation', 'family']",['GB'],,tt15857304,7.3,1448.0,comedy,GB
5263,tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,"['comedy', 'animation', 'family']",['GB'],,tt15857304,7.3,1448.0,animation,GB
5263,tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,"['comedy', 'animation', 'family']",['GB'],,tt15857304,7.3,1448.0,family,GB
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,comedy,US
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,drama,US
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,family,US
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,fantasy,US
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,animation,US
5264,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",['US'],,tt12851396,6.7,4614.0,action,US
5266,tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],,tt14315584,6.7,2802.0,crime,PL
5266,tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],,tt14315584,6.7,2802.0,drama,PL
5266,tm1083068,Operation Hyacinth,MOVIE,2021,,112,"['crime', 'drama', 'thriller']",['PL'],,tt14315584,6.7,2802.0,thriller,PL
5267,tm1102891,Grudge,MOVIE,2021,,104,"['thriller', 'crime', 'drama']",['TR'],,tt13717980,5.5,4185.0,thriller,TR
5267,tm1102891,Grudge,MOVIE,2021,,104,"['thriller', 'crime', 'drama']",['TR'],,tt13717980,5.5,4185.0,crime,TR
5267,tm1102891,Grudge,MOVIE,2021,,104,"['thriller', 'crime', 'drama']",['TR'],,tt13717980,5.5,4185.0,drama,TR
5268,tm1137862,Four to Dinner,MOVIE,2022,,104,"['comedy', 'romance']",['IT'],,tt14247286,6.3,2913.0,comedy,IT
5268,tm1137862,Four to Dinner,MOVIE,2022,,104,"['comedy', 'romance']",['IT'],,tt14247286,6.3,2913.0,romance,IT
5273,tm960924,Kuthiraivaal,MOVIE,2021,,125,['drama'],['IN'],,tt13022626,6.4,150.0,drama,IN
5274,tm998188,More the Merrier,MOVIE,2021,,112,['comedy'],['ES'],,tt6925902,5.4,3080.0,comedy,ES
5275,tm1036270,I Am All Girls,MOVIE,2021,,107,"['crime', 'drama', 'thriller']",['ZA'],,tt9013182,5.9,5704.0,crime,ZA
5275,tm1036270,I Am All Girls,MOVIE,2021,,107,"['crime', 'drama', 'thriller']",['ZA'],,tt9013182,5.9,5704.0,drama,ZA
5275,tm1036270,I Am All Girls,MOVIE,2021,,107,"['crime', 'drama', 'thriller']",['ZA'],,tt9013182,5.9,5704.0,thriller,ZA
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,romance,US
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,romance,ZA
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,romance,GB
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,comedy,US
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,comedy,ZA
5277,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,"['romance', 'comedy']","['US', 'ZA', 'GB']",,tt12783454,4.7,15536.0,comedy,GB
5280,tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,['comedy'],[],,tt13935770,7.0,286.0,comedy,
5283,tm991351,Pelé,MOVIE,2021,PG-13,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4169.0,documentation,GB
5283,tm991351,Pelé,MOVIE,2021,PG-13,108,"['documentation', 'sport']",['GB'],,tt13842562,7.0,4169.0,sport,GB
5284,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt10340562,7.2,9968.0,action,IN
5284,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt10340562,7.2,9968.0,crime,IN
5284,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt10340562,7.2,9968.0,drama,IN
5284,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,"['action', 'crime', 'drama', 'thriller']",['IN'],,tt10340562,7.2,9968.0,thriller,IN
5285,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,"['documentation', 'crime']",['GB'],,tt15085784,6.3,3123.0,documentation,GB
5285,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,"['documentation', 'crime']",['GB'],,tt15085784,6.3,3123.0,crime,GB
5287,tm972519,Don't Kill Me,MOVIE,2021,,90,"['romance', 'fantasy', 'horror']",['IT'],,tt11116374,4.3,1611.0,romance,IT
5287,tm972519,Don't Kill Me,MOVIE,2021,,90,"['romance', 'fantasy', 'horror']",['IT'],,tt11116374,4.3,1611.0,fantasy,IT
5287,tm972519,Don't Kill Me,MOVIE,2021,,90,"['romance', 'fantasy', 'horror']",['IT'],,tt11116374,4.3,1611.0,horror,IT
5289,tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0,documentation,US
5289,tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0,documentation,CN
5289,tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0,drama,US
5289,tm1092892,Found,MOVIE,2021,PG,97,"['documentation', 'drama']","['US', 'CN']",,tt13622146,7.5,1145.0,drama,CN
5291,tm1040688,Three Songs for Benazir,MOVIE,2021,,22,['drama'],['AF'],,tt14608922,7.7,,drama,AF
5294,tm998858,Brian Regan: On the Rocks,MOVIE,2021,,58,['comedy'],['US'],,tt13926994,6.9,601.0,comedy,US
5295,tm1000797,Ride or Die,MOVIE,2021,R,142,"['thriller', 'drama', 'romance']",['JP'],,tt14164234,5.5,1808.0,thriller,JP
5295,tm1000797,Ride or Die,MOVIE,2021,R,142,"['thriller', 'drama', 'romance']",['JP'],,tt14164234,5.5,1808.0,drama,JP
5295,tm1000797,Ride or Die,MOVIE,2021,R,142,"['thriller', 'drama', 'romance']",['JP'],,tt14164234,5.5,1808.0,romance,JP
5296,tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0,drama,CA
5296,tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0,drama,US
5296,tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0,crime,CA
5296,tm362072,Monster,MOVIE,2021,R,98,"['drama', 'crime']","['CA', 'US']",,tt10229074,6.5,5574.0,crime,US
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0,drama,JP
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0,romance,JP
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0,scifi,JP
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0,animation,JP
5299,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,"['drama', 'romance', 'scifi', 'animation', 'action']",['JP'],,tt13288678,6.6,1331.0,action,JP
5300,tm433048,This Is the Night,MOVIE,2021,R,100,"['drama', 'comedy']",['US'],,tt8430548,5.5,556.0,drama,US
5300,tm433048,This Is the Night,MOVIE,2021,R,100,"['drama', 'comedy']",['US'],,tt8430548,5.5,556.0,comedy,US
5301,tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt13510660,7.5,39620.0,thriller,IN
5301,tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt13510660,7.5,39620.0,crime,IN
5301,tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt13510660,7.5,39620.0,drama,IN
5301,tm1031976,Dhamaka,MOVIE,2021,,104,"['thriller', 'crime', 'drama', 'action']",['IN'],,tt13510660,7.5,39620.0,action,IN
5303,tm1125844,The Whole Truth,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],,tt15850662,5.1,3073.0,horror,TH
5303,tm1125844,The Whole Truth,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],,tt15850662,5.1,3073.0,thriller,TH
5303,tm1125844,The Whole Truth,MOVIE,2021,R,125,"['horror', 'thriller', 'drama']",['TH'],,tt15850662,5.1,3073.0,drama,TH
5306,tm872108,A Week Away,MOVIE,2021,,94,"['drama', 'family', 'romance']",['US'],,tt11388278,5.7,4465.0,drama,US
5306,tm872108,A Week Away,MOVIE,2021,,94,"['drama', 'family', 'romance']",['US'],,tt11388278,5.7,4465.0,family,US
5306,tm872108,A Week Away,MOVIE,2021,,94,"['drama', 'family', 'romance']",['US'],,tt11388278,5.7,4465.0,romance,US
5307,tm985550,Crazy About Her,MOVIE,2021,,102,"['comedy', 'romance']",['ES'],,tt11698630,6.6,5435.0,comedy,ES
5307,tm985550,Crazy About Her,MOVIE,2021,,102,"['comedy', 'romance']",['ES'],,tt11698630,6.6,5435.0,romance,ES
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0,action,ES
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0,crime,ES
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0,horror,ES
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0,thriller,ES
5308,tm948681,Below Zero,MOVIE,2021,,106,"['action', 'crime', 'horror', 'thriller', 'drama']",['ES'],,tt9845564,6.2,18840.0,drama,ES
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,drama,NL
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,drama,BE
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,thriller,NL
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,thriller,BE
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,action,NL
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,action,BE
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,crime,NL
5316,tm1029256,Ferry,MOVIE,2021,,106,"['drama', 'thriller', 'action', 'crime']","['NL', 'BE']",,tt14217100,7.0,10748.0,crime,BE
5318,tm1108621,Yara,MOVIE,2021,,95,"['drama', 'crime', 'thriller']",['IT'],,tt15655458,6.2,4205.0,drama,IT
5318,tm1108621,Yara,MOVIE,2021,,95,"['drama', 'crime', 'thriller']",['IT'],,tt15655458,6.2,4205.0,crime,IT
5318,tm1108621,Yara,MOVIE,2021,,95,"['drama', 'crime', 'thriller']",['IT'],,tt15655458,6.2,4205.0,thriller,IT
5322,tm810494,The 8th Night,MOVIE,2021,,115,"['horror', 'thriller']",['KR'],,tt14781176,5.3,3181.0,horror,KR
5322,tm810494,The 8th Night,MOVIE,2021,,115,"['horror', 'thriller']",['KR'],,tt14781176,5.3,3181.0,thriller,KR
5323,tm950444,Skater Girl,MOVIE,2021,PG,107,"['drama', 'family', 'sport']","['IN', 'US']",,tt6964940,6.6,4180.0,drama,IN
5323,tm950444,Skater Girl,MOVIE,2021,PG,107,"['drama', 'family', 'sport']","['IN', 'US']",,tt6964940,6.6,4180.0,drama,US
