person_id,name,type,total_votes,average_score,total_numbers
1232,Ryan Merriman,MOVIE,233111.0,6.65,2
1233,Jud Tylor,MOVIE,93314.0,7.5,1
1234,Brett Cullen,MOVIE,157401.0,7.05,2
1237,Brad Beyer,MOVIE,152040.0,6.95,2
1238,Lucas Black,MOVIE,93314.0,7.5,1
1239,André Holland,MOVIE,115381.0,6.8,3
1239,André Holland,SHOW,2908.0,7.1,1
1240,Alan Tudyk,MOVIE,93314.0,7.5,1
1241,Hamish Linklater,MOVIE,358462.0,6.266666666666667,3
1241,Hamish Linklater,SHOW,102321.0,7.7,1
1244,James Pickens Jr.,MOVIE,150713.0,7.5,2
1244,James Pickens Jr.,SHOW,293618.0,7.6,1
1245,Gino Anthony Pesi,MOVIE,93314.0,7.5,1
1246,Brian Helgeland,MOVIE,268587.0,7.2,2
1247,Kelley Jakle,MOVIE,93314.0,7.5,1
1261,Kate Winslet,MOVIE,565415.0,6.8999999999999995,3
1268,Diana Kent,MOVIE,16302.0,6.6,1
1269,Clive Merrison,MOVIE,44917.0,7.3,1
1290,Shane Baumel,MOVIE,408837.0,6.65,2
1294,Eugene Levy,MOVIE,24664.0,6.699999999999999,2
1294,Eugene Levy,SHOW,112537.0,8.5,1
1297,Hailey Noelle Johnson,MOVIE,30186.0,5.8,1
1303,Jessie Flower,SHOW,297336.0,9.3,1
1304,Ariel Winter,MOVIE,295015.0,6.85,2
1304,Ariel Winter,SHOW,2915.0,6.8,1
1305,Drew Barrymore,MOVIE,15107.0,5.1,2
1305,Drew Barrymore,SHOW,64467.0,7.9,1
1308,Billy West,MOVIE,64062.0,6.2,1
1308,Billy West,SHOW,58639.0,7.2,1
1309,David Cross,MOVIE,254633.0,6.76,6
1309,David Cross,SHOW,297552.0,8.7,1
1314,Ed O'Ross,MOVIE,734444.0,5.95,2
1315,Michael Sorich,MOVIE,2909.0,5.65,2
1315,Michael Sorich,SHOW,0.0,,1
1321,Matthew O'Callaghan,MOVIE,0.0,,1
1324,Ron Howard,MOVIE,541668.0,7.033333333333334,3
1324,Ron Howard,SHOW,297552.0,8.7,1
1339,Shahid Kapoor,MOVIE,235212.0,6.385714285714286,14
1340,Anushka Sharma,MOVIE,295097.0,6.62,5
1344,Vir Das,MOVIE,78315.0,6.133333333333333,12
1344,Vir Das,SHOW,2673.0,5.3,1
1345,Anupam Kher,MOVIE,1094476.0,6.0249999999999995,24
1345,Anupam Kher,SHOW,3078.0,6.6,1
1346,Kiran Juneja,MOVIE,65905.0,6.466666666666666,3
1347,Pavan Malhotra,MOVIE,139912.0,6.571428571428571,7
1348,Jameel Khan,MOVIE,24512.0,6.7,2
1350,Parmeet Sethi,MOVIE,46645.0,6.04,5
1352,Pritam Chakraborty,MOVIE,11934.0,7.4,1
1353,Sara Serraiocco,MOVIE,6071.0,6.2,1
1356,Giorgio Colangeli,MOVIE,0.0,,1
1366,Lauren Bacall,MOVIE,19829.0,6.6,1
1372,William Levy,MOVIE,7860.0,5.6,1
1376,Iván Sánchez,SHOW,1098.0,6.4,1
1387,Manuel Ojeda,MOVIE,6078.0,7.0,2
1388,Mariana Seoane,SHOW,2641.0,6.9,1
1391,Vanessa Redgrave,MOVIE,297141.0,7.3,3
1391,Vanessa Redgrave,SHOW,25562.0,8.5,1
1393,Monica Bellucci,MOVIE,146498.0,6.55,2
1394,Nikolaj Lie Kaas,MOVIE,4849.0,7.2,1
1395,David Strathairn,MOVIE,921039.0,6.975,4
1396,Benedict Cumberbatch,MOVIE,1199606.0,6.8,7
1397,Luke Treadaway,SHOW,3020.0,6.6,1
1398,Liam Cunningham,MOVIE,21511.0,6.4,1
1398,Liam Cunningham,SHOW,26127.0,5.2,2
1406,Alin Panc,MOVIE,38445.0,5.1,1
1421,Marcel Hensema,SHOW,1544.0,7.4,1
1436,Mario Adorf,MOVIE,356.0,5.0,1
1449,Ennio Morricone,MOVIE,1593.0,7.4,1
1460,Vincent Macaigne,MOVIE,1195.0,5.8,1
1464,Thomas Blanchard,MOVIE,1336.0,6.3,1
1465,Pauline Étienne,SHOW,30746.0,7.1,1
1468,Sébastien Betbeder,MOVIE,1336.0,6.3,1
1471,Olivia Taylor Dudley,SHOW,49557.0,7.6,1
1472,Michael Peña,MOVIE,630775.0,6.45,6
1473,Djimon Hounsou,MOVIE,940818.0,7.1000000000000005,3
1476,Kathleen Robertson,MOVIE,149082.0,7.6,1
1476,Kathleen Robertson,SHOW,4105.0,7.1,1
1477,John Patrick Amedori,SHOW,24863.0,6.1,1
1478,Cas Anvar,MOVIE,606491.0,6.7,2
1479,Michael Paré,MOVIE,7344.0,5.8,1
1482,Joseph Bishara,MOVIE,881624.0,7.1000000000000005,3
1491,Seth Green,MOVIE,62799.0,6.25,2
1492,Lorenza Izzo,MOVIE,43149.0,5.3,1
1494,Ruth Bradley,SHOW,3658.0,7.1,1
1497,Jocelin Donahue,MOVIE,167549.0,6.5,1
1499,Kevin Smith,MOVIE,332846.0,6.32,5
1499,Kevin Smith,SHOW,0.0,,1
1503,Scott Stewart,MOVIE,75139.0,6.3,1
1507,Sarah Adina Smith,MOVIE,10490.0,6.2,1
1509,John Travolta,MOVIE,334567.0,6.375,4
1510,Rebecca De Mornay,MOVIE,240433.0,7.3,1
1512,Patrick St. Esprit,MOVIE,208185.0,7.1,1
1514,Luis Da Silva Jr.,MOVIE,55118.0,6.3,1
1517,Paul Sloan,MOVIE,21011.0,4.4,1
1521,Nick Vallelonga,MOVIE,1349.0,3.6,1
1524,Daniel Brühl,MOVIE,1237830.0,7.15,4
1525,Michael Nyqvist,MOVIE,10094.0,5.85,2
1528,Vicky Krieps,MOVIE,153853.0,6.5,2
1534,Jackie Chan,MOVIE,266424.0,6.8999999999999995,3
1535,Cécile de France,MOVIE,3306.0,6.8,1
1537,Jim Broadbent,MOVIE,204307.0,6.625,4
1538,Will Forte,MOVIE,560202.0,6.218181818181819,11
1539,Steve Coogan,MOVIE,332813.0,6.659999999999999,5
1541,Kathy Bates,MOVIE,884088.0,6.925,4
1541,Kathy Bates,SHOW,9980.0,6.8,1
1542,Arnold Schwarzenegger,MOVIE,626003.0,6.55,4
1543,Daniel Wu,MOVIE,3497.0,6.2,2
1543,Daniel Wu,SHOW,45628.0,7.9,1
1544,Maggie Q,MOVIE,6041.0,4.4,1
1544,Maggie Q,SHOW,88019.0,7.5,1
1545,Sammo Hung,MOVIE,105505.0,6.433333333333334,3
1547,Richard Branson,MOVIE,644336.0,8.0,1
1549,John Cleese,MOVIE,1153872.0,7.172727272727272,13
1549,John Cleese,SHOW,4321.0,8.033333333333333,3
1552,Adam Godley,MOVIE,1186179.0,6.666666666666667,3
1552,Adam Godley,SHOW,1873.0,6.8,1
1556,Frank Coraci,MOVIE,64538.0,5.0,2
1558,David Benullo,MOVIE,826.0,3.9,1
1574,Russell Crowe,MOVIE,688224.0,6.775,4
1575,Jennifer Connelly,MOVIE,879193.0,8.15,2
1576,Anthony Hopkins,MOVIE,399092.0,6.8,3
1579,Ray Winstone,MOVIE,14081.0,5.5,1
1580,Douglas Booth,MOVIE,47603.0,6.9,1
1581,Marton Csokas,MOVIE,34139.0,7.0,1
1582,Dakota Goyo,MOVIE,75139.0,6.3,1
1584,Mark Margolis,MOVIE,26035.0,6.5,1
1585,Sami Gayle,MOVIE,59140.0,5.6,2
1586,Nick Nolte,MOVIE,605839.0,6.5,3
1588,Finn Wittrock,MOVIE,15750.0,6.7,1
1588,Finn Wittrock,SHOW,52731.0,7.2,1
1594,Arnon Milchan,MOVIE,342335.0,8.3,1
1597,Rick Fox,MOVIE,2655.0,4.4,1
1598,Ed Quinn,MOVIE,0.0,,2
1604,Geoff Reeves,MOVIE,7248.0,4.2,1
1607,Stephanie Honoré,MOVIE,218671.0,5.5,2
1608,Lance E. Nichols,MOVIE,62413.0,5.7,2
1609,Judd Lormand,MOVIE,19366.0,5.4,1
1627,Mena Suvari,MOVIE,66019.0,4.9,2
1628,Jesse Bradford,SHOW,35547.0,7.5,1
1631,Shalini Kantayya,MOVIE,2217.0,6.7,1
1633,Elliott Ehlers,MOVIE,681286.0,7.8,1
1640,Tom Hardy,MOVIE,3526482.0,7.925,4
1641,Leonardo DiCaprio,MOVIE,5093381.0,7.666666666666667,6
1643,Will Poulter,MOVIE,169349.0,6.55,2
1647,Domhnall Gleeson,MOVIE,359842.0,6.833333333333333,3
1648,Paul Anderson,MOVIE,621804.0,7.15,2
1648,Paul Anderson,SHOW,485506.0,8.8,1
1652,Lukas Haas,MOVIE,2641603.0,6.975,4
1653,Brendan Fletcher,MOVIE,117986.0,5.7,1
1655,Robert Moloney,MOVIE,21164.0,6.6,1
1657,Grace Dove,MOVIE,51513.0,5.0,1
1659,David Suchet,MOVIE,5482.0,6.0,1
1660,Forrest Goodluck,MOVIE,2105.0,7.3,1
1675,Idris Elba,MOVIE,354775.0,6.840000000000001,5
1675,Idris Elba,SHOW,7251.0,7.1,1
1676,Bill Murray,MOVIE,284016.0,6.220000000000001,5
1677,Ben Kingsley,MOVIE,216350.0,6.24,5
1677,Ben Kingsley,SHOW,6043.0,7.2,1
1678,Scarlett Johansson,MOVIE,1121837.0,7.225,4
1679,Christopher Walken,MOVIE,137632.0,6.550000000000001,2
1681,Jon Favreau,MOVIE,192347.0,6.3,3
1681,Jon Favreau,SHOW,10050.0,8.2,2
1682,Giancarlo Esposito,MOVIE,116305.0,7.3,2
1682,Giancarlo Esposito,SHOW,452087.0,7.7,3
1690,Matthew McConaughey,MOVIE,345242.0,6.949999999999999,2
1692,Anne Hathaway,MOVIE,339848.0,5.9,2
1693,Jessica Chastain,MOVIE,407162.0,6.779999999999999,5
1694,Michael Caine,MOVIE,2906502.0,7.425,4
1696,Timothée Chalamet,MOVIE,894632.0,7.3,3
1697,Bill Irwin,MOVIE,170.0,6.6,1
1698,Matt Damon,MOVIE,2618759.0,7.366666666666667,6
1699,John Lithgow,MOVIE,233917.0,5.6000000000000005,3
1700,Ellen Burstyn,MOVIE,441301.0,6.766666666666667,4
1701,Wes Bentley,MOVIE,16441.0,7.3,1
1702,Topher Grace,MOVIE,188043.0,5.925,4
1703,Luther Campbell,MOVIE,4934.0,6.8,1
1704,David Oyelowo,MOVIE,318099.0,5.971428571428571,7
1704,David Oyelowo,SHOW,292.0,7.7,1
1705,David Gyasi,SHOW,13677.0,3.9,1
1706,William Devane,MOVIE,130440.0,5.65,2
1708,Josh Stewart,MOVIE,45972.0,6.0,1
1710,Russ Fega,MOVIE,2417370.0,8.2,2
1713,Elyes Gabel,SHOW,19684.0,7.6,1
1714,Brooke Smith,MOVIE,53898.0,6.0,2
1723,Joseph Oliveira,MOVIE,749509.0,7.05,3
1725,Christopher Nolan,MOVIE,2887933.0,8.3,2
1728,Hans Zimmer,MOVIE,31.0,5.1,1
1736,Chris Hemsworth,MOVIE,715578.0,6.733333333333333,3
1737,Charlize Theron,MOVIE,665775.0,7.133333333333333,3
1738,Emily Blunt,MOVIE,570143.0,6.6,2
1739,Nick Frost,MOVIE,11423.0,6.633333333333333,3
1739,Nick Frost,SHOW,58728.0,7.466666666666666,3
1740,Sheridan Smith,MOVIE,20194.0,6.8,1
1742,Sam Claflin,MOVIE,263785.0,6.5,4
1744,Colin Morgan,MOVIE,175273.0,6.9,1
1744,Colin Morgan,SHOW,80138.0,7.9,1
1745,Sam Hazeldine,SHOW,12205.0,6.300000000000001,2
1746,Sophie Cookson,MOVIE,12124.0,6.4,1
1746,Sophie Cookson,SHOW,16133.0,6.8,1
1748,Lynne Wilmot,MOVIE,325132.0,7.5,1
1750,Liam Neeson,MOVIE,1381181.0,6.477777777777778,9
1751,Cedric Nicolas-Troyan,MOVIE,57689.0,6.2,1
1753,Craig Mazin,MOVIE,120188.0,5.1,1
1755,Joe Roth,MOVIE,49090.0,5.4,1
1756,Jennifer Lawrence,MOVIE,1195928.0,7.45,2
1757,Josh Hutcherson,MOVIE,149604.0,7.3,1
1758,Liam Hemsworth,MOVIE,21368.0,5.2,1
1759,Woody Harrelson,MOVIE,297415.0,6.88,5
1760,Julianne Moore,MOVIE,913505.0,6.3,5
1760,Julianne Moore,SHOW,5230.0,8.0,1
1761,Elizabeth Banks,MOVIE,54065.0,6.0,1
1761,Elizabeth Banks,SHOW,32176.0,7.15,2
1763,Jeffrey Wright,MOVIE,1180451.0,6.483333333333333,6
1764,Stanley Tucci,MOVIE,519015.0,6.266666666666667,6
1765,Donald Sutherland,MOVIE,68937.0,6.666666666666667,4
1766,Willow Shields,SHOW,14404.0,6.4,2
1767,Jena Malone,MOVIE,1122282.0,6.975,4
1768,Mahershala Ali,MOVIE,3173.0,6.2,1
1768,Mahershala Ali,SHOW,1281.0,7.8,1
1770,Natalie Dormer,MOVIE,568123.0,6.183333333333334,6
1770,Natalie Dormer,SHOW,24164.0,8.4,1
1772,Patina Miller,SHOW,22563.0,7.6,1
1777,Robert Knepper,MOVIE,3124.0,4.5,1
1778,Omid Abtahi,MOVIE,600392.0,7.7,1
1782,Gary Sievers,MOVIE,54065.0,6.0,1
1793,Nina Jacobson,MOVIE,1507.0,7.6,1
1799,Jason Clarke,MOVIE,467522.0,7.166666666666667,3
1801,Jai Courtney,MOVIE,80733.0,5.1,1
1801,Jai Courtney,SHOW,9218.0,7.5,1
1802,J.K. Simmons,MOVIE,768421.0,6.314285714285715,7
1802,J.K. Simmons,SHOW,117464.0,8.4,1
1803,Matt Smith,MOVIE,88326.0,6.566666666666666,3
1805,Courtney B. Vance,MOVIE,203892.0,6.1000000000000005,3
1805,Courtney B. Vance,SHOW,1281.0,7.8,1
1806,Lee Byung-hun,MOVIE,2435.0,6.8,1
1806,Lee Byung-hun,SHOW,7064.0,8.2,2
1810,Gregory Alan Williams,MOVIE,101939.0,7.2,1
1810,Gregory Alan Williams,SHOW,5158.0,7.3,1
1813,Griff Furst,MOVIE,113009.0,5.9,2
1814,Aaron V. Williamson,MOVIE,183841.0,6.3,1
1815,Seth Meriwether,MOVIE,1463.0,5.8,1
1816,Afemo Omilami,MOVIE,2341742.0,7.340000000000001,5
1817,Teri Wyble,MOVIE,188039.0,6.3,2
1819,Kerry O'Malley,MOVIE,129883.0,6.5,1
1821,James Moses Black,MOVIE,89912.0,6.1,1
1822,Douglas Smith,MOVIE,23588.0,4.3,1
1823,Terry Dale Parks,MOVIE,497234.0,7.05,2
1827,Douglas M. Griffin,MOVIE,153245.0,6.4,2
1842,Robert Downey Jr.,MOVIE,1509574.0,7.0,4
1843,Chris Evans,MOVIE,695164.0,6.425,4
1844,Mark Ruffalo,MOVIE,504243.0,6.683333333333334,6
1846,Alexandre Goyette,MOVIE,1632.0,6.4,1
1847,Jeremy Renner,MOVIE,240408.0,7.7,1
1848,James Spader,MOVIE,8374.0,4.9,1
1848,James Spader,SHOW,238138.0,8.0,1
1849,Elizabeth Olsen,MOVIE,331905.0,6.733333333333333,3
1850,Aaron Taylor-Johnson,MOVIE,463917.0,6.933333333333334,3
1851,Paul Bettany,MOVIE,301156.0,7.0,2
1852,Samuel L. Jackson,MOVIE,2726168.0,7.066666666666666,12
1852,Samuel L. Jackson,SHOW,1281.0,7.8,2
1853,Cobie Smulders,MOVIE,7073.0,5.4,1
1853,Cobie Smulders,SHOW,20242.0,6.9,1
1855,Anthony Mackie,MOVIE,396550.0,5.771428571428571,7
1855,Anthony Mackie,SHOW,162018.0,7.9,1
1856,Stellan Skarsgård,MOVIE,494660.0,7.449999999999999,2
1857,Thomas Kretschmann,MOVIE,221016.0,5.800000000000001,3
1858,Andy Serkis,MOVIE,197755.0,6.325,4
1859,Claudia Kim,SHOW,71229.0,8.0,1
1860,Hayley Atwell,MOVIE,10714.0,6.2,1
1861,Josh Brolin,MOVIE,675222.0,6.18,5
1862,Julie Delpy,SHOW,2841.0,6.5,1
1863,Henry Goodman,SHOW,6043.0,7.2,1
1865,Stan Lee,MOVIE,444.0,5.9,1
1867,Dominique Provost-Chalkley,SHOW,22256.0,7.3,1
1869,Daniel Westwood,MOVIE,409861.0,6.375,4
1871,Dilyana Bouklieva,MOVIE,158332.0,6.366666666666667,3
1872,Julian Bleach,MOVIE,326225.0,5.55,2
1886,Victoria Alonso,MOVIE,1507.0,7.6,1
1887,Danny Elfman,MOVIE,731018.0,6.949999999999999,2
1889,Leela Savasta,MOVIE,51.0,7.2,1
1890,Steve Bacic,MOVIE,93120.0,5.9,2
1891,Clark Johnson,MOVIE,10001.0,6.25,2
1892,Paul Gross,MOVIE,15330.0,6.5,2
1892,Paul Gross,SHOW,39292.0,7.550000000000001,2
1896,Nicholas Pryor,MOVIE,10870.0,6.0,2
1897,Donna Biscoe,MOVIE,70542.0,7.3,1
1898,Michael Garza,MOVIE,73859.0,6.2,1
1905,Shailene Woodley,MOVIE,71052.0,6.6,2
1906,Theo James,MOVIE,98617.0,5.866666666666667,3
1907,Naomi Watts,MOVIE,491748.0,6.616666666666667,6
1907,Naomi Watts,SHOW,16133.0,6.8,1
1909,Miles Teller,MOVIE,413144.0,6.85,2
1911,Octavia Spencer,MOVIE,262500.0,6.466666666666666,6
1911,Octavia Spencer,SHOW,11586.0,7.3,1
1912,Rosa Salazar,MOVIE,348666.0,6.3,3
1912,Rosa Salazar,SHOW,14449.0,7.1,1
1913,Suki Waterhouse,MOVIE,35041.0,5.550000000000001,2
1914,Ben Lloyd-Hughes,MOVIE,13290.0,4.8,1
1915,Daniel Dae Kim,MOVIE,136665.0,5.833333333333333,3
1915,Daniel Dae Kim,SHOW,14935.0,7.8,1
1916,Tony Goldwyn,MOVIE,430661.0,6.5,2
1916,Tony Goldwyn,SHOW,16760.0,6.4,2
1917,Ashley Judd,MOVIE,279450.0,6.2,2
1918,Keiynan Lonsdale,MOVIE,12828.0,6.1,1
1919,Emjay Anthony,MOVIE,99736.0,5.433333333333334,3
1933,John Wildermuth,MOVIE,1356.0,7.1,1
1941,Jason Bateman,MOVIE,525406.0,5.675,5
1941,Jason Bateman,SHOW,575775.0,8.6,2
1942,Jenny Slate,MOVIE,32860.0,6.1000000000000005,4
1942,Jenny Slate,SHOW,3655.0,7.3,1
1944,Don Lake,MOVIE,7381.0,5.8,1
1944,Don Lake,SHOW,61739.0,6.7,1
1947,Kristen Bell,MOVIE,500405.0,6.5249999999999995,4
1947,Kristen Bell,SHOW,187526.0,7.25,2
1948,Katie Lowes,MOVIE,17650.0,6.7,1
1948,Katie Lowes,SHOW,54105.0,6.8,1
1949,Josh Dallas,SHOW,50145.0,7.1,1
1950,John DiMaggio,MOVIE,121385.0,6.15,4
1950,John DiMaggio,SHOW,73872.0,7.1000000000000005,3
1951,Maurice LaMarche,MOVIE,3139.0,7.5,3
1951,Maurice LaMarche,SHOW,60400.0,7.066666666666666,3
1953,Kath Soucie,MOVIE,3139.0,7.5,1
1954,Thomas Turgoose,MOVIE,15426.0,6.5,1
1956,Mark Rhino Smith,MOVIE,762554.0,5.8999999999999995,6
1959,Raymond S. Persi,MOVIE,2393.0,5.4,1
1960,Rich Moore,MOVIE,17650.0,6.7,1
1962,Michaela Coel,MOVIE,1100.0,5.4,1
1962,Michaela Coel,SHOW,4790.0,7.4,1
1969,Susan Wokoma,MOVIE,173076.0,6.699999999999999,2
1969,Susan Wokoma,SHOW,4985.0,7.2,1
1973,Jesse Corti,MOVIE,1273.0,5.8,1
1976,Shola Adewusi,MOVIE,24746.0,7.1,2
1984,Terri Douglas,MOVIE,276.0,3.0,1
1989,Mark Hamill,MOVIE,55806.0,6.4,1
1989,Mark Hamill,SHOW,71484.0,7.06,6
1990,Carrie Fisher,MOVIE,220491.0,7.25,2
1994,Jakob Oftebro,MOVIE,17101.0,5.6,1
1994,Jakob Oftebro,SHOW,1966.0,6.7,1
1995,Pilou Asbæk,MOVIE,43495.0,4.800000000000001,2
1998,Jens Sætter-Lassen,MOVIE,8270.0,7.3,1
2002,James Earl Jones,MOVIE,120188.0,5.1,1
2004,Søren Malling,SHOW,23523.0,8.5,1
2007,Sarah-Sofie Boussnina,MOVIE,17668.0,5.65,2
2013,Bent Mejding,MOVIE,4849.0,7.2,1
2015,Sidse Babett Knudsen,SHOW,23523.0,8.5,1
2016,James Fox,MOVIE,1091631.0,6.733333333333333,3
2018,Garrick Hagon,MOVIE,465995.0,6.6,1
2020,William Hootkins,MOVIE,59086.0,7.2,1
2026,Marta Milans,SHOW,20571.0,6.6,2
2031,Michael Trucco,MOVIE,147255.0,5.449999999999999,2
2031,Michael Trucco,SHOW,112301.0,7.25,2
2036,Scott Beach,MOVIE,392790.0,8.1,1
2065,Mathieu Kassovitz,MOVIE,19653.0,6.2,4
2068,Joseph Goebbels,MOVIE,202.0,6.8,1
2069,Adolf Hitler,MOVIE,195826.0,7.0,4
2076,Benito Mussolini,MOVIE,202.0,6.8,1
2092,Shane Rimmer,MOVIE,262998.0,6.2,1
2124,Eddie Izzard,MOVIE,39148.0,7.3999999999999995,4
2124,Eddie Izzard,SHOW,24164.0,8.4,1
2126,Rhona Mitra,MOVIE,518642.0,6.0200000000000005,5
2127,Neil Maskell,MOVIE,13098.0,5.7,1
2130,Jo Hartley,MOVIE,20005.0,6.3,1
2130,Jo Hartley,SHOW,124972.0,8.5,1
2132,Sharon Duncan-Brewster,SHOW,22420.0,8.4,1
2134,Tom Hiddleston,MOVIE,557440.0,7.1,2
2134,Tom Hiddleston,SHOW,16509.0,8.4,1
2135,Christopher Eccleston,MOVIE,175273.0,6.9,1
2137,Zachary Levi,MOVIE,4932.0,7.3,2
2137,Zachary Levi,SHOW,31577.0,7.7,1
2138,Tadanobu Asano,MOVIE,328920.0,6.066666666666666,3
2138,Tadanobu Asano,SHOW,0.0,,1
2139,Rene Russo,MOVIE,685971.0,6.7,4
2140,Adewale Akinnuoye-Agbaje,SHOW,6043.0,7.2,1
2141,Kat Dennings,MOVIE,2782.0,4.4,1
2142,Alice Krige,MOVIE,84315.0,5.3,5
2143,Clive Russell,MOVIE,1136519.0,7.3,3
2144,Chris O'Dowd,MOVIE,397289.0,6.45,6
2145,Sarah Habel,MOVIE,0.0,,1
2148,Diego Boneta,MOVIE,53985.0,4.449999999999999,2
2148,Diego Boneta,SHOW,4556.0,8.0,1
2149,Tony Curran,MOVIE,311917.0,6.8,3
2149,Tony Curran,SHOW,4985.0,7.2,1
2150,Talulah Riley,MOVIE,2273910.0,6.65,2
2152,Richard Brake,MOVIE,0.0,,1
2153,Michelle Ang,MOVIE,8514.0,6.2,1
2155,Benicio del Toro,MOVIE,129199.0,6.4,1
2156,Jonathan Howard,MOVIE,7971.0,4.7,1
2162,Britt Robertson,MOVIE,7585.0,5.6,1
2162,Britt Robertson,SHOW,17525.0,7.0,1
2163,George Clooney,MOVIE,606717.0,6.066666666666666,6
2164,Raffey Cassidy,MOVIE,262998.0,6.2,1
2166,Hugh Laurie,MOVIE,145776.0,6.0,3
2167,Kathryn Hahn,MOVIE,163246.0,5.975,4
2168,Tim McGraw,MOVIE,359345.0,6.9,2
2169,Chris Bauer,MOVIE,361422.0,7.5,1
2170,Keegan-Michael Key,MOVIE,890447.0,6.355555555555556,9
2170,Keegan-Michael Key,SHOW,50371.0,7.375,4
2171,Pierce Gagnon,MOVIE,566791.0,7.4,2
2174,Judy Greer,MOVIE,60226.0,5.783333333333334,6
2174,Judy Greer,SHOW,870.0,8.4,1
2176,Matthew Kevin Anderson,MOVIE,83570.0,5.85,2
2177,Shiloh Nelson,MOVIE,10749.0,6.3,1
2178,Xantha Radley,MOVIE,86492.0,5.6,1
2180,Paul McGillion,MOVIE,113084.0,5.55,2
2182,Garry Chalk,MOVIE,147719.0,5.6000000000000005,5
2182,Garry Chalk,SHOW,3808.0,6.2,1
2186,Alex Barima,SHOW,4263.0,6.85,2
2188,Karla Crome,MOVIE,3767.0,5.7,1
2191,Leena Manro,MOVIE,35406.0,6.2,1
2197,Patrick Sabongui,MOVIE,285946.0,5.733333333333333,3
2199,Antonia Clarke,MOVIE,325132.0,7.5,1
2202,Kris Marshall,MOVIE,479798.0,6.05,2
2204,Neil Jackson,MOVIE,705907.0,7.05,2
2207,Fraser Corbett,MOVIE,83519.0,4.5,1
2208,Darren Shahlavi,MOVIE,215156.0,6.45,2
2211,Paul Anthony,MOVIE,175210.0,5.8,1
2213,Nicholas Barrera,MOVIE,49391.0,6.3,1
2231,Jennifer Lopez,MOVIE,264857.0,5.633333333333333,3
2232,Ryan Guzman,MOVIE,7804.0,4.1,1
2234,John Corbett,MOVIE,206211.0,6.175,4
2235,Kristin Chenoweth,MOVIE,90273.0,6.0,3
2238,François Chau,MOVIE,55499.0,6.0,1
2239,Bailey Chase,MOVIE,2341.0,6.4,1
2250,Jennifer Jason Leigh,MOVIE,925064.0,6.5,4
2250,Jennifer Jason Leigh,SHOW,81643.0,8.3,2
2251,Walton Goggins,MOVIE,2162856.0,6.7,4
2251,Walton Goggins,SHOW,0.0,,1
2252,Kurt Russell,MOVIE,2682186.0,7.3999999999999995,6
2252,Kurt Russell,SHOW,0.0,,1
2253,Demián Bichir,MOVIE,784013.0,6.26,5
2253,Demián Bichir,SHOW,0.0,,1
2254,Tim Roth,MOVIE,625256.0,7.05,2
2254,Tim Roth,SHOW,0.0,,1
2255,Bruce Dern,MOVIE,2239495.0,7.42,5
2255,Bruce Dern,SHOW,0.0,,1
2256,Michael Madsen,MOVIE,1065643.0,6.65,4
2256,Michael Madsen,SHOW,0.0,,1
2257,James Parks,MOVIE,2042806.0,8.1,2
2257,James Parks,SHOW,0.0,,1
2258,Dana Gourrier,MOVIE,2042806.0,8.1,2
2258,Dana Gourrier,SHOW,0.0,,1
2259,Zoë Bell,MOVIE,2042806.0,8.1,2
2259,Zoë Bell,SHOW,0.0,,1
2260,Lee Horsley,MOVIE,2042806.0,8.1,2
2261,Gene Jones,MOVIE,570138.0,7.8,1
2262,Craig Stark,MOVIE,2042806.0,8.1,2
2263,Keith Jefferson,MOVIE,2042806.0,8.1,2
2264,Belinda Owino,MOVIE,2042806.0,8.1,2
2265,Channing Tatum,MOVIE,1589346.0,6.75,6
2265,Channing Tatum,SHOW,0.0,,1
2266,Quentin Tarantino,MOVIE,4269250.0,7.9,5
2273,Raymond Ochoa,MOVIE,68790.0,6.8,1
2275,Frances McDormand,MOVIE,283407.0,6.266666666666667,3
2278,Jack McGraw,MOVIE,13419.0,7.1,1
2279,Marcus Scribner,MOVIE,7298.0,5.55,2
2279,Marcus Scribner,SHOW,15538.0,6.85,2
2281,Steve Zahn,MOVIE,363565.0,5.45,6
2284,A.J. Buckley,MOVIE,182612.0,6.4,1
2285,Anna Paquin,MOVIE,371209.0,7.8,1
2285,Anna Paquin,SHOW,31577.0,7.7,1
2286,Sam Elliott,MOVIE,40289.0,4.9,1
2286,Sam Elliott,SHOW,37890.0,7.4,1
2290,John Ratzenberger,MOVIE,1299.0,5.8,2
2293,Sandra Bullock,MOVIE,1065544.0,6.571428571428571,7
2294,Jon Hamm,MOVIE,501420.0,6.216666666666666,7
2295,Michael Keaton,MOVIE,446492.0,7.033333333333334,3
2296,Allison Janney,MOVIE,243831.0,6.659999999999999,5
2297,Jennifer Saunders,MOVIE,150.0,6.2,1
2297,Jennifer Saunders,SHOW,49973.0,6.699999999999999,2
2298,Geoffrey Rush,MOVIE,82623.0,6.9,1
2299,Daisy Haggard,MOVIE,2146.0,7.7,1
2299,Daisy Haggard,SHOW,10162.0,8.5,1
2303,Steve Carell,MOVIE,507878.0,7.4,1
2303,Steve Carell,SHOW,61739.0,6.7,1
2305,Katy Mixon,MOVIE,224900.0,7.6,1
2306,Hiroyuki Sanada,MOVIE,706758.0,6.75,4
2308,Dave Rosenbaum,MOVIE,1700.0,5.5,1
2310,Paul Thornley,MOVIE,325132.0,7.5,1
2317,Adam Sandler,MOVIE,1548790.0,5.885714285714286,14
2318,Michelle Monaghan,MOVIE,525056.0,6.55,2
